Student_ID,DID_Address,Full_Name,Degree,Graduation_Year,Email
24df62e5,did:ethr:0xc25e6a0940c9924e285be3cae8fdc13753deecfb,Ricky Williams,B.Sc. Information Technology,2026,chelsea66@yahoo.com
4fbe9a62,did:ethr:0xc31b99ac5bde9e58be21c8d938458b72e457d9df,Mr. George Matthews,B.Sc. Information Technology,2026,alexahartman@gmail.com
f8450148,did:ethr:0xda5b893557bdd2da2b63c2971992a3431818a71a,Nathaniel Morales,B.Sc. Information Technology,2026,bsmith@yahoo.com
bb35dbdb,did:ethr:0xbd2c85cc42073ad1a2cca0ff257ea2806baaa73b,Dylan Rogers,B.Sc. Information Technology,2026,christopher85@gmail.com
98b30a61,did:ethr:0x18d58f51ea5c2536c13f234bd75a00cb7272acb4,Megan Russell,B.Sc. Information Technology,2026,brianhicks@hotmail.com
dd969203,did:ethr:0xeaa691531e19c24d41c5e83869654a6dec37d644,Gabrielle Mcdonald,B.Sc. Information Technology,2026,taylorchase@yahoo.com
0ed10ab9,did:ethr:0x78dc5e27b72d6c9b355cbad992c499432505254a,Rodney Lopez,B.Sc. Information Technology,2026,jessicahardy@gmail.com
98ee146d,did:ethr:0xbba293a968afecda0cef7ee69d174ca12bb28665,Victoria Thompson,B.Sc. Information Technology,2026,barbarathomas@gmail.com
89432890,did:ethr:0x392f9d25b4cf7e2e65042d6d910b37b01797fe62,Brian Hall,B.Sc. Information Technology,2026,markmorgan@hotmail.com
fd68b180,did:ethr:0x6667c31eeb823e348b2307902ad3b3435b860e48,Felicia Montoya,B.Sc. Information Technology,2026,marycannon@gmail.com
96a33eee,did:ethr:0x1bd8f40b17555554d8c0d14b9a2923ff52de1506,Samantha Fischer,B.Sc. Information Technology,2026,carrillotiffany@gmail.com
685b3719,did:ethr:0x148103f682f65b4559bee2fc7fc0314590736a33,Gregory Ortiz,B.Sc. Information Technology,2026,elijah53@hotmail.com
ba47b397,did:ethr:0x3eb7179c9c98ac582d9a412b490ecf721f9ffc88,James Bentley,B.Sc. Information Technology,2026,jamesnorris@yahoo.com
3c12970c,did:ethr:0xc373dc71ab55ebf85f27ddbc4c154330c01e95a3,Sandra Williams,B.Sc. Information Technology,2026,jimmypayne@hotmail.com
933efed1,did:ethr:0x55f03e5173aa37aed30a375a95a37b51763b8008,Alexander Martin,B.Sc. Information Technology,2026,james65@yahoo.com
1a40c033,did:ethr:0x2f8121b2d6aad841c1c75f217c881628757e17e5,Maria Walker,B.Sc. Information Technology,2026,kbowman@hotmail.com
e0e1b819,did:ethr:0xf6c58cfe9902bf0c539ee7cd07e692b3b01dce22,Gabriella Davis,B.Sc. Information Technology,2026,chelsea28@gmail.com
bacdf798,did:ethr:0xbd793b0f876eac8bf6816261dcc907fecfb92968,Gregory Patel,B.Sc. Information Technology,2026,lisa74@hotmail.com
c7666e12,did:ethr:0x5c518675a0e656f8cd882a85d0ce874ee05e4aa7,Erin Schwartz,B.Sc. Information Technology,2026,bcardenas@yahoo.com
7c5bd298,did:ethr:0x6326d26da2f295311e3eb594bbdc335d9c7f404e,Julie Sanchez,B.Sc. Information Technology,2026,jacksonmegan@yahoo.com
269bcc66,did:ethr:0x757890315e1ce975cb9eb748870c86df3a5b6c28,Natalie Rice,B.Sc. Information Technology,2026,dbaker@hotmail.com
e037079d,did:ethr:0x5a4ba8da2333854165c232688546e9f1d4d26b38,Melinda Reyes,B.Sc. Information Technology,2026,haroldbrown@hotmail.com
5838e6fa,did:ethr:0xb1d390871542ea8bc9a4ca225afc09151a39052d,Mackenzie Thomas,B.Sc. Information Technology,2026,brenda80@hotmail.com
cb2d8b10,did:ethr:0xf509d26557ac31f2b8a33dbae370fdcf80423393,Matthew Flowers,B.Sc. Information Technology,2026,linda89@hotmail.com
5fd8df35,did:ethr:0x3471398dc972d8cdd7e0cdf70a9f6db7a56839ad,Tracy Watkins,B.Sc. Information Technology,2026,eileenmoore@yahoo.com
2fd9807c,did:ethr:0xe3da5edd0cb075006e7563efbd0d7a2085d17722,Kimberly Lloyd,B.Sc. Information Technology,2026,oshaffer@yahoo.com
2c5aae60,did:ethr:0x85264e937c4dc545b9c6943dbc9e82ab62c2bf63,Stephanie Bryan,B.Sc. Information Technology,2026,smithjeffery@gmail.com
e71369bf,did:ethr:0x7b4d16985c86cedb1f6b1320179c4724418e8c1a,Jillian Sullivan,B.Sc. Information Technology,2026,wcontreras@yahoo.com
d221bfa4,did:ethr:0x73d1105a64e9a7ce37fbdbdf5e2df96d41f725aa,Ashley Lawson,B.Sc. Information Technology,2026,matthewmills@hotmail.com
a4480209,did:ethr:0xb747bff51c6a175a416d3490da630e2113dc1256,Jordan Booth,B.Sc. Information Technology,2026,tracymahoney@yahoo.com
d53effdd,did:ethr:0xe82d7120c97ef9866dd782f7ef9ee206b9e267cb,James Johnson,B.Sc. Information Technology,2026,morenomatthew@gmail.com
c4ebfc75,did:ethr:0xe4e428e7db4751c155f5c1e13c4f3384b0c2dc62,James Bennett,B.Sc. Information Technology,2026,henry97@hotmail.com
a1bad609,did:ethr:0xd8f4a4c995e6bef26ffcadca6ac8275c2ceecfa2,Donald Floyd,B.Sc. Information Technology,2026,jlevy@hotmail.com
0d4b3840,did:ethr:0x96759053ffd671941b8d2139f1119be3a7c3d64a,Matthew Decker,B.Sc. Information Technology,2026,dannyedwards@gmail.com
e8d31be2,did:ethr:0x04fd52ab38ebdc0b2b2bbb3de9c7079bd7898593,Steven Burns,B.Sc. Information Technology,2026,portermichael@hotmail.com
cc913d46,did:ethr:0x4cbaf836fc0b87e11613736e793822b9b6325a02,Jennifer Hunter,B.Sc. Information Technology,2026,bradleysantos@hotmail.com
2f61dfe9,did:ethr:0x00b9c555cba84fbb09b2d3e56841b1ac2a72f293,Corey Barry,B.Sc. Information Technology,2026,erin81@yahoo.com
beb70083,did:ethr:0x5bfddfcc80444c7636a221ae84e3edeb9fc726ce,Heidi Moyer,B.Sc. Information Technology,2026,smithbrian@yahoo.com
f5229682,did:ethr:0xa510817aa3b9fc78ae2553521afc555c03bbf2e9,Hannah Sutton,B.Sc. Information Technology,2026,eking@gmail.com
ec2c2ccd,did:ethr:0x86afd6b0492541a5bad63fb4de7bcb93f5ff9eae,Thomas White,B.Sc. Information Technology,2026,wmullen@yahoo.com
cf1f35b2,did:ethr:0x39c6db4235a4ae485f11fbe37398d015066c6b9d,Brian Wells,B.Sc. Information Technology,2026,mathewlynch@hotmail.com
18b4c200,did:ethr:0x9c9e193c285e76226d553933d1df6278999c5ca6,Deborah Cortez,B.Sc. Information Technology,2026,smiththeodore@yahoo.com
98802036,did:ethr:0x3211b98c6a1e48d18a6886b084e38c2094d0de32,Derek Williams,B.Sc. Information Technology,2026,christopher14@yahoo.com
f25f196d,did:ethr:0xf29fec4b02b1724fc79fcae36b0b4b8d88d5fe5e,Danielle Parker,B.Sc. Information Technology,2026,schwartztony@yahoo.com
5e63c42c,did:ethr:0x1f04857f1aed76af9f0b9dbef29085dcaaa4ee1a,Benjamin Wilson,B.Sc. Information Technology,2026,longrobert@gmail.com
fec52537,did:ethr:0x738c56aa8025dfc1285d98170d4a4eaeae91ff44,Robert Burke,B.Sc. Information Technology,2026,linda37@yahoo.com
8238ee34,did:ethr:0x172c315e554fefebae03cf62f6fe0df5f7fe2073,John Garcia,B.Sc. Information Technology,2026,anthonyguerrero@gmail.com
5d312a5a,did:ethr:0xc1334f1c68b7d394fdbf886cab6443c0fdfd7f56,Matthew Williams,B.Sc. Information Technology,2026,jamesbaker@hotmail.com
8922a794,did:ethr:0xd156d68d6445ebad7dd0c19ed3351160d6d7996d,Michael George,B.Sc. Information Technology,2026,rramos@gmail.com
558bc253,did:ethr:0xfcea00bdc8650e97e1da899aeb6b473b4595947e,Julie Kim,B.Sc. Information Technology,2026,raymond23@gmail.com
b0137c6e,did:ethr:0x8af61740e397a29977991ce488906c48a928e7ed,John Rodriguez,B.Sc. Information Technology,2026,oharrington@gmail.com
a1911828,did:ethr:0xa8bf1d981febf725d19d1cc8a3535b4216f93485,Jennifer Taylor,B.Sc. Information Technology,2026,josephtaylor@hotmail.com
f5a76520,did:ethr:0x9ed04c3e54622b79b78c810c8b8cfe3c7ad90a0b,Lisa Gould,B.Sc. Information Technology,2026,elizabeth44@gmail.com
a68e177c,did:ethr:0xdc16aa0f6d190e87b1613756af53064f8a807a9d,Henry Dunn,B.Sc. Information Technology,2026,derrick05@yahoo.com
c71017c1,did:ethr:0x7a3e0c2d6d908e562039f8b9df39fd89d5ee2a6b,Cole King,B.Sc. Information Technology,2026,mark62@gmail.com
8ba049a6,did:ethr:0x178f6d26c90c95d9b0764380c61cbba60d78d500,Paul Dalton,B.Sc. Information Technology,2026,james98@hotmail.com
2ed7f384,did:ethr:0x74ac0563f98b32b56f6250e9839c99695f946058,Morgan Francis,B.Sc. Information Technology,2026,johnsonjessica@gmail.com
fab40fe4,did:ethr:0xb8ff142aa50bfeea0398fef3ffec5f72fa8a7145,Sarah Webster,B.Sc. Information Technology,2026,kenneth22@yahoo.com
d2b0d0be,did:ethr:0xc0d6899b29b0cef6cee85ddb98acc8c5f22f7029,James Arroyo,B.Sc. Information Technology,2026,alexandramiller@gmail.com
0e7758f6,did:ethr:0xcf72c01ef2101154170eadc80c5b55785235bbd3,Catherine Soto,B.Sc. Information Technology,2026,lorraine58@gmail.com
eb1b4e77,did:ethr:0x026a1eef20ec310b24a56958ca77d191758baf49,Stacy Scott,B.Sc. Information Technology,2026,vfreeman@gmail.com
95fa41f9,did:ethr:0xf81f5b94853287d8b2fbe331a4e3c0bbf13d1a4e,Donna Johnson,B.Sc. Information Technology,2026,davidherrera@hotmail.com
ba30e26d,did:ethr:0xd5c84649b76118f5798cde93b365e0470f638d5f,Patricia Kim,B.Sc. Information Technology,2026,jonesabigail@gmail.com
31aa250f,did:ethr:0x6fe205e837091cf8a62c70ca952e6fd89f9b24bc,Andrew Lee,B.Sc. Information Technology,2026,heidimontgomery@gmail.com
31c53693,did:ethr:0x18fc18e158df56050866d0b861c0299b954a1254,Anthony Dunn,B.Sc. Information Technology,2026,suttoncharles@gmail.com
bf9b4a89,did:ethr:0x0295f9733a8a018de640f41a8b54cbd7aacf36bf,Willie Smith,B.Sc. Information Technology,2026,xglover@gmail.com
f7fb9b98,did:ethr:0x529f9751678abee56907b15d724d178b00ec0fcc,Victor Mcclure,B.Sc. Information Technology,2026,danielle82@hotmail.com
778a42f1,did:ethr:0x7348da661bf035bbf7d28b772665fe1e0283f9a9,Kenneth Moore,B.Sc. Information Technology,2026,xvazquez@hotmail.com
e8b06840,did:ethr:0x3d6479c33cf4f496b4fa67873ebf1abebf5d2b31,Brenda Lane,B.Sc. Information Technology,2026,rodney71@yahoo.com
4d27cb05,did:ethr:0xad7ebf4ef3ef17e1f1a0e4770ba5f5fe1f77e698,Laura Spencer,B.Sc. Information Technology,2026,allenbrett@gmail.com
d54a1b4a,did:ethr:0x9f090f64533eaf73dc6d6cecd2988d25e8c16827,John Johnston,B.Sc. Information Technology,2026,watsonjulie@gmail.com
6105dcc7,did:ethr:0x42fd31d2847e95bdb2ee4622aafb14a6ff79a542,Rachel Taylor,B.Sc. Information Technology,2026,ggarcia@gmail.com
55cda66d,did:ethr:0xd68a4ff9d6f6d506964521205d45afcbe9fd5a53,Tracy Cohen,B.Sc. Information Technology,2026,brian94@gmail.com
2c25da70,did:ethr:0xeeeef7874d023ce42830cc525e056920a74637d4,Steven Hamilton,B.Sc. Information Technology,2026,icardenas@yahoo.com
c2953da4,did:ethr:0x53d8a06d1b06dce33f661f0de07b00c537cf46db,Katherine Petersen,B.Sc. Information Technology,2026,tbutler@hotmail.com
c19e2209,did:ethr:0x4aaceb6220fa9a24cd4aed2f76fdc62e6954a8cc,Corey Wong,B.Sc. Information Technology,2026,kimberlyanthony@hotmail.com
8111c624,did:ethr:0xbf0204e2416a6249e32015bdb83311d0e116e6f2,Shane Smith,B.Sc. Information Technology,2026,rileyraymond@hotmail.com
0bebb9bd,did:ethr:0x6dae0d76dd4665099ec7243a5c7df9785f96d3b8,Cynthia Lucas,B.Sc. Information Technology,2026,fnguyen@gmail.com
b3e28976,did:ethr:0x5afc085e545d0f742a3c5d946816d16a050cbf64,Brian Dixon,B.Sc. Information Technology,2026,joshuaandrade@gmail.com
621acd46,did:ethr:0xd24c59bfaf217bdb817c765d83b15104be381825,James Monroe,B.Sc. Information Technology,2026,sarahcallahan@gmail.com
49880aae,did:ethr:0xc5aae62a1067b39e3ee8838309d0c9afe33a42d5,Russell Mendoza,B.Sc. Information Technology,2026,charlestownsend@gmail.com
3cb3d171,did:ethr:0x7d27bfa510725882795a11d7f136a41af61d3260,Dustin Johnston,B.Sc. Information Technology,2026,glara@hotmail.com
9c78a812,did:ethr:0x4c7a7405c7d150d7f7669c2bc630a83e8557e803,Katelyn Nash,B.Sc. Information Technology,2026,ecarter@hotmail.com
e4f61b52,did:ethr:0x7a6cb3175d179bd09d8f5cfdf84ce22063735275,Vanessa Zavala,B.Sc. Information Technology,2026,amartinez@hotmail.com
b726baed,did:ethr:0x456c3eeda05d0468000c63aa7d55087536caa358,Molly Smith,B.Sc. Information Technology,2026,dennis13@yahoo.com
354fedae,did:ethr:0x14d1c35064afae21c3884eb42d805ca70dd2ad41,Judith Baxter,B.Sc. Information Technology,2026,haleyleslie@yahoo.com
e9e54f27,did:ethr:0xb2c21c836751c1a6c407dc4068ce621fcae8ef0a,Jennifer Cabrera,B.Sc. Information Technology,2026,jhensley@hotmail.com
f88366d1,did:ethr:0xbe6f7192fd11ea44e21f545ec97a115447444a84,Lisa Glover,B.Sc. Information Technology,2026,prattrodney@hotmail.com
4e0b8534,did:ethr:0xd7b00c0fdfbbf5d6386cbd8a8ea3040cf28bfb96,Erika Porter,B.Sc. Information Technology,2026,jennifer82@hotmail.com
07765186,did:ethr:0xfabb1b20e47293605eaae20e1eee0f9924e9359a,Kenneth Costa,B.Sc. Information Technology,2026,rebeccaboyd@gmail.com
105cabdb,did:ethr:0x92eb790cb55fa860bbf4825337e9e8d0eb5ae03e,Kimberly Collier,B.Sc. Information Technology,2026,caitlin97@yahoo.com
e5cccd0d,did:ethr:0x351b457a58068febc79175b8157a4b51a5a329da,Mariah Sanchez,B.Sc. Information Technology,2026,levyscott@hotmail.com
790277fe,did:ethr:0x219c19b61ccf6d6c197fb6ac228812f83a65c7ef,Kristy Lewis,B.Sc. Information Technology,2026,jonathon77@hotmail.com
35c5e9e0,did:ethr:0x4ae8df934fdf4fc1f90b0f6a5ce342be236db75c,Clifford Willis,B.Sc. Information Technology,2026,susanmiller@yahoo.com
23bd0edc,did:ethr:0x7cfdfbb7558e4fc6778baca8e1c10c1036ad59b3,Joseph Roy,B.Sc. Information Technology,2026,joseph15@hotmail.com
8b38a116,did:ethr:0x317b2618ceff880f19eafab2a400f490f7181318,Michael Parker,B.Sc. Information Technology,2026,harveycarrie@hotmail.com
ce920f0e,did:ethr:0xb5389012401b3f041fb4c573d111b5ffda2b18bd,Ernest Wilson,B.Sc. Information Technology,2026,oliviamccoy@gmail.com
1a35aee4,did:ethr:0x1d91b21294660880bd227c9b1779d6b06b50abaf,Henry Morris,B.Sc. Information Technology,2026,donna48@gmail.com
1d57d841,did:ethr:0x473928b49b24aafb725562a0bfd5382b1786a39a,Kristen Nash,B.Sc. Information Technology,2026,mortega@hotmail.com
db242ea5,did:ethr:0xbe00e45c6983388ab7a1a0bd9a8e9b720a0d573f,Lisa Campbell,B.Sc. Information Technology,2026,rjones@yahoo.com
e9bcf92c,did:ethr:0x8ae623232af829b4daa40f2057ed648b937a56f0,Amy Velasquez,B.Sc. Information Technology,2026,tross@hotmail.com
70912886,did:ethr:0x7fc3602a35d4bfaf0aa5f3d8c3d671845fbbc3bf,Darren Simpson,B.Sc. Information Technology,2026,aprillamb@yahoo.com
0b8285f0,did:ethr:0x8424935959476e61872079cad0b9a0e2a8088821,Louis Frazier,B.Sc. Information Technology,2026,tonyaherring@yahoo.com
d05d1772,did:ethr:0x757558c97482965ad58bc79980b68df6ca5f5578,Crystal Glenn,B.Sc. Information Technology,2026,cookyvette@gmail.com
904348df,did:ethr:0xcf4c1edc5b5d146aec453e88131568ff4a1a9049,Shelby Mayo,B.Sc. Information Technology,2026,lewiseric@gmail.com
89409394,did:ethr:0x6860f2e7d965868b3652da77e2a6747073c1f7ce,Dr. Teresa Rodriguez MD,B.Sc. Information Technology,2026,rebecca84@yahoo.com
f6ff188f,did:ethr:0x7faa35ca2f45490f9227cf8d735442733a38c058,Nicholas Lester,B.Sc. Information Technology,2026,angie37@gmail.com
cf882b82,did:ethr:0xd5c4e599bde726268b2b7a863c48b26200e1eec9,Joseph Johnson,B.Sc. Information Technology,2026,huffmankyle@yahoo.com
8231199e,did:ethr:0xfd35fc10034ef8b0f52b8fe8a4eff66d7ad0cce5,Amanda Thornton,B.Sc. Information Technology,2026,tammymontgomery@gmail.com
cee925ac,did:ethr:0x35e4832fd6d87f4cb944710a8c8322ed9e588c05,Jonathan Riley,B.Sc. Information Technology,2026,harmonanthony@gmail.com
ceab022f,did:ethr:0x231c8554914172e679e76778bb47954a9574ee77,Emily Lloyd,B.Sc. Information Technology,2026,contrerasmelinda@hotmail.com
510ec365,did:ethr:0xb7cc87b07967ee282c2ed1281cff89dff2db0f2b,Jeffrey Schmidt,B.Sc. Information Technology,2026,candice33@yahoo.com
b6a1363b,did:ethr:0x17df4dfe0c9078a5f0a742af59f017c837d258b2,Beth Vega,B.Sc. Information Technology,2026,mario52@yahoo.com
4bf18b10,did:ethr:0xa1ef8615268235c125971bd6383e98cbe499e8f6,Lisa Brown,B.Sc. Information Technology,2026,gmurphy@gmail.com
90db6c0c,did:ethr:0xf6ed5a16994028daaf65856b7c58204bd93f45df,Felicia Mack,B.Sc. Information Technology,2026,cjoyce@hotmail.com
72ec3c77,did:ethr:0x4d2e818d9f5cb676c3f137c2f430a4e71fb25783,Amanda Delgado,B.Sc. Information Technology,2026,uho@yahoo.com
ed448ba1,did:ethr:0xed3379ad109cfa7a22c38853383f993c302016f6,Jennifer Mayo,B.Sc. Information Technology,2026,jessevaughn@gmail.com
9310a9c5,did:ethr:0x4690f757514fd4c9ea3d3952162be71792d276f8,Kimberly Mann,B.Sc. Information Technology,2026,frenchashlee@gmail.com
52acf910,did:ethr:0xa75f3464dc98dc1d66ee5d7abb7a8ef8909046a7,Billy Mcclain,B.Sc. Information Technology,2026,cooperkaren@hotmail.com
e31a3b85,did:ethr:0x143c8d363a76c360ffcc532617803e0d0f0f7f2c,Angela Hernandez,B.Sc. Information Technology,2026,wilsonxavier@hotmail.com
5fe610b5,did:ethr:0x39fbfb48fa2a5828231944156f68598a56e5f1ec,Lisa Klein,B.Sc. Information Technology,2026,johnsonkimberly@hotmail.com
5a0b9828,did:ethr:0x8090de6e8422890dfcb7021a0c55b65c21e63dbd,Nina Henderson,B.Sc. Information Technology,2026,jennifergonzalez@yahoo.com
a1229303,did:ethr:0xba42b46dc3784a932a8cd3639752d4878156ffbb,Michele Ramsey MD,B.Sc. Information Technology,2026,melvin51@gmail.com
ae59cfde,did:ethr:0x26787fa189c4eecd99b68516b67edf4fc6a2c9c8,Kenneth Anderson,B.Sc. Information Technology,2026,lauren99@hotmail.com
d9fc5644,did:ethr:0xaa409b30645264f414c7b47d80891468fa2cf962,Joseph Frey,B.Sc. Information Technology,2026,erin40@gmail.com
90335321,did:ethr:0x8bdd36d14f53d29fd83815c89b6e2fc02ee9e2c0,Nicole Gordon,B.Sc. Information Technology,2026,masseystephanie@hotmail.com
0c4ddfcd,did:ethr:0xba0bd4320da77508be322f2420b187ab2e0f242e,Kevin Gonzalez,B.Sc. Information Technology,2026,tgross@hotmail.com
d5b6512c,did:ethr:0xa7e756d1b8d504cddf887e8724dbac9518f96575,Eric Roberts,B.Sc. Information Technology,2026,allenmartinez@hotmail.com
1225d309,did:ethr:0x8c9c1087f3820f93ae13125da6a4fa16321d7630,Norma Jones,B.Sc. Information Technology,2026,elliottjeffrey@hotmail.com
81c752eb,did:ethr:0x770e587dc0ef98d5aaea0414acce53c608f55012,Beverly Palmer,B.Sc. Information Technology,2026,laura40@gmail.com
34b73699,did:ethr:0x8e745df13d0f8322b9840b2452744277b6b51866,Kelly Schultz,B.Sc. Information Technology,2026,markdominguez@yahoo.com
7c63c06e,did:ethr:0x53a45dc94a2f4a657b520338072cc59680afe53d,Timothy Walker,B.Sc. Information Technology,2026,greenkim@hotmail.com
6c8b9ca3,did:ethr:0x0f22f9086ee32050d1538a1378885ec912fc8d59,Michelle Espinoza,B.Sc. Information Technology,2026,oroberts@hotmail.com
fd1d6f9b,did:ethr:0x1eaca3ebcd37af9c38ae2dc3cc7385e48a4b414a,Dana Fischer,B.Sc. Information Technology,2026,rileylisa@gmail.com
5959d1e4,did:ethr:0x0b46e966385f2a90d1edfe9a6e2d6eb3cfc7a072,Emily Johnson,B.Sc. Information Technology,2026,hacosta@yahoo.com
657de90a,did:ethr:0xb6343b2499279797e13bc4b4d41b07dc25064310,Christian Mendez,B.Sc. Information Technology,2026,qgarcia@hotmail.com
90b15092,did:ethr:0x75310fd9351dcc0f393564ccde57a11d3b27ae2e,Jamie Harris,B.Sc. Information Technology,2026,mary35@hotmail.com
21499779,did:ethr:0xd58d0a876e49f64a3e44154ac874faaf76edf3a3,Javier Lee,B.Sc. Information Technology,2026,sydneyrobinson@hotmail.com
a41dc392,did:ethr:0xef162e105706d5f50f72cf2ae83db1c858de45d3,Robin Nguyen,B.Sc. Information Technology,2026,phillip25@yahoo.com
60f15a68,did:ethr:0x9a7cc2460aecc5d3c02b0fde7acee9b4e8106ab0,Stacey Lopez,B.Sc. Information Technology,2026,sheribrewer@gmail.com
acff8872,did:ethr:0x774d947ff3e2bcf45df7007eed0bb4ad5fb9d4fa,Duane Reilly,B.Sc. Information Technology,2026,tony32@yahoo.com
46500c65,did:ethr:0xbdc4c2af384432c21220065f0cc9490b5c774329,Craig Mcdonald,B.Sc. Information Technology,2026,cynthiawhite@hotmail.com
e8ab20d7,did:ethr:0x3c4d2f858dd8ccdb9cf73d17e2bcbbf5d5235878,Brenda Rivera,B.Sc. Information Technology,2026,jeremyhughes@hotmail.com
777b74cc,did:ethr:0x2552f0d5f043a954658005df98de06bb82c25191,Sabrina Adams,B.Sc. Information Technology,2026,fhuffman@yahoo.com
d9e5d641,did:ethr:0x227b8eddf12b980c59c705185db2fe60f0250f8b,Alec White,B.Sc. Information Technology,2026,george16@gmail.com
cab937b0,did:ethr:0xb26d11794154d4e61b5d71bcf7473f7dddd039fc,Scott Lucero,B.Sc. Information Technology,2026,cynthia76@yahoo.com
3309069c,did:ethr:0x670fec6509231deef7d60190ed5f2ce3a806a31c,Randall Mayer,B.Sc. Information Technology,2026,lsanchez@hotmail.com
e9192975,did:ethr:0x6ba92051956559beae298d74670d4cf546950640,Jessica Hale,B.Sc. Information Technology,2026,rickskinner@hotmail.com
8ff6369c,did:ethr:0x0784ffbed2f568e9d08ce3ddbcc6d20766bf5fdf,Shannon Combs,B.Sc. Information Technology,2026,usanchez@yahoo.com
03ae9cda,did:ethr:0xf7d792b965a2cee0fd90b7e7eb280a0c954c2f89,Gail Ford,B.Sc. Information Technology,2026,harmoncrystal@gmail.com
7cc10b1d,did:ethr:0x4eb20807092f0f774a95b946cec6f54ceff1269d,Dennis Williams,B.Sc. Information Technology,2026,tracysimpson@yahoo.com
46649d1e,did:ethr:0x55b270e60050c7bf7e6b0f5d529bed3118f8d762,Michael Martin,B.Sc. Information Technology,2026,julia07@yahoo.com
70054059,did:ethr:0x28e0791b56cc356e4e41a780dd1a99aed48649db,John Tran,B.Sc. Information Technology,2026,stanley15@yahoo.com
c3338f83,did:ethr:0x94b9c94f48b65143163b14946467fe89c4bb1456,Wesley Rivera,B.Sc. Information Technology,2026,fullerbrittany@yahoo.com
a01ab444,did:ethr:0x59d4305658e51387afe5ed1547ab6885da501a33,Joanne Hill,B.Sc. Information Technology,2026,wendy22@gmail.com
5d9115aa,did:ethr:0xc8d9d50a24259cccce2c7d41d3b299c23474ac49,Patricia Edwards,B.Sc. Information Technology,2026,wrightcraig@hotmail.com
bd99eb6a,did:ethr:0xe3d8f3952c5b45224d130fb6fd35e98e4c71b7a6,Alexandra Miller,B.Sc. Information Technology,2026,mitchellcarter@gmail.com
c4815de8,did:ethr:0x13d8bbfc55221ec309736de9cef2038816b9c0a6,Sarah Weiss,B.Sc. Information Technology,2026,jillianbailey@yahoo.com
9b511137,did:ethr:0x6374c2c6462c35abba0db28b61b70fca55c8aa8c,Mrs. Karen Atkinson,B.Sc. Information Technology,2026,pjones@hotmail.com
f9b59fd0,did:ethr:0xdbae9b8bcaadade3be265783a10754657671cc54,Matthew Collins,B.Sc. Information Technology,2026,jackieperez@yahoo.com
6725663a,did:ethr:0xd0184c532cf5239aae75d0ecd3783d38e2229aa7,Margaret Marshall,B.Sc. Information Technology,2026,zwade@yahoo.com
678d1bcf,did:ethr:0x97b07c6232c808c0ecbe9c8377286fb0946dcf84,Jeffrey Wright,B.Sc. Information Technology,2026,christina73@gmail.com
1971fdeb,did:ethr:0x021bb4de73e965d79a2dc182f4c0d3fca913b68e,James Gregory,B.Sc. Information Technology,2026,jwalker@hotmail.com
ccaab896,did:ethr:0xe6765d39d62b0725bef59db9f51dd567f75e4cbc,Erica Cole,B.Sc. Information Technology,2026,shelley62@gmail.com
d0aa4686,did:ethr:0x300ff4aa92debf923cc49e4c563bb388c0b42b2d,Robert Moreno,B.Sc. Information Technology,2026,mhale@yahoo.com
971f240e,did:ethr:0x6240107ff94ade565b48b50e97aab3aa8fb6ced0,Autumn Morgan,B.Sc. Information Technology,2026,erica99@yahoo.com
08d3ba89,did:ethr:0xde0689ef2b4cfab2a3496ed571312e86aecbc0dd,Debra Lam,B.Sc. Information Technology,2026,rjohnson@gmail.com
78c19f06,did:ethr:0xf5b7bdea893377e132c43f7652f1a27b5861003e,Kristin Crawford,B.Sc. Information Technology,2026,justincarter@yahoo.com
cf4276fe,did:ethr:0x05d138b5232be9e9a74cb7c5b3696a26d4cc14dd,Cheryl Jackson,B.Sc. Information Technology,2026,qhuber@hotmail.com
db28e648,did:ethr:0x53767996bc78bb25a4dbc41c74674118a787a944,Ryan Terry,B.Sc. Information Technology,2026,ycampbell@yahoo.com
91cd013f,did:ethr:0x5e3869f7aff9422db6bb32524f0ed07b8c4f204c,Savannah Santos,B.Sc. Information Technology,2026,jessicaprice@gmail.com
bb0a2473,did:ethr:0x1eda8c4fab684999298e9b976c58bd4f570f98f7,Sherry Cole,B.Sc. Information Technology,2026,ashley18@gmail.com
427d0fff,did:ethr:0xf2f81ecebafecd1131bda2a62ee018fcf902ad42,Amanda Mathews,B.Sc. Information Technology,2026,wagnerchristopher@yahoo.com
02f40761,did:ethr:0x8d0a9623c82ad82f36fcfe704347c0d1239ca515,Melinda Miller,B.Sc. Information Technology,2026,mcdonaldsheila@yahoo.com
6bd17b26,did:ethr:0xcd614fa3a153d5a03e50db7ee579de3743a1ad24,Steven Mckee,B.Sc. Information Technology,2026,zhenderson@hotmail.com
ce35a378,did:ethr:0x34fc315db0493a227edf90dc571d4e11f9d09cd0,Jay Miller,B.Sc. Information Technology,2026,aprilpatton@gmail.com
bd02075b,did:ethr:0xd0c3018b1a184f50ede2312922605a26eb20a016,Nicole Henson,B.Sc. Information Technology,2026,hphelps@yahoo.com
4e16bf6a,did:ethr:0x2c2ead66d853f715c68ed6d6f8399c576543abd5,Kelly Thomas,B.Sc. Information Technology,2026,brett80@gmail.com
9a439ab5,did:ethr:0x504ec1d6ff2c71416b46f8f439ccc182d2767015,Mackenzie Johnson,B.Sc. Information Technology,2026,ebest@hotmail.com
